,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
143506,id3029963,2,2016-06-25 17:17:22,2016-06-25 17:21:55,1,-73.96199035644531,40.75947952270508,-73.95172882080078,40.7769889831543,N,273
986210,id1103663,1,2016-04-30 13:22:41,2016-04-30 13:42:58,2,-73.87290954589844,40.77398681640625,-73.92295837402342,40.82609558105469,N,1217
315079,id0165368,1,2016-05-27 02:19:20,2016-05-27 02:35:46,1,-73.9935531616211,40.7210350036621,-73.9386978149414,40.791419982910156,N,986
1065191,id0392380,2,2016-04-26 16:14:54,2016-04-26 16:38:17,3,-74.00540161132812,40.73323059082031,-73.96661376953125,40.75891876220703,N,1403
476237,id2509326,2,2016-04-06 00:52:03,2016-04-06 00:54:13,2,-73.9500503540039,40.780181884765625,-73.95394897460938,40.77865982055664,N,130
955990,id3178412,2,2016-05-29 01:26:25,2016-05-29 01:43:00,1,-73.99085998535155,40.75128173828125,-73.9545669555664,40.799888610839844,N,995
182220,id2828341,1,2016-01-11 10:53:34,2016-01-11 11:02:52,1,-73.98773193359375,40.77014923095703,-73.97369384765625,40.79180145263672,N,558
518662,id2507435,1,2016-06-08 19:58:16,2016-06-08 20:28:13,1,-73.99095153808595,40.7602424621582,-73.97486114501955,40.72951126098633,N,1797
1166872,id1786610,2,2016-03-04 20:39:38,2016-03-04 21:13:03,3,-74.00628662109375,40.7336311340332,-73.95510864257811,40.73555374145508,N,2005
115443,id1276231,2,2016-05-05 22:20:25,2016-05-05 22:35:01,1,-73.99781036376955,40.75625228881836,-73.9949722290039,40.72309494018555,N,876
416591,id2855890,1,2016-04-22 07:26:27,2016-04-22 07:47:40,1,-73.97447967529298,40.75214385986328,-74.00431823730467,40.70718383789063,N,1273
152833,id0675397,2,2016-06-17 07:52:25,2016-06-17 08:01:49,2,-73.99828338623048,40.69142532348633,-74.002685546875,40.71764755249024,N,564
1443601,id3780879,1,2016-05-10 21:51:55,2016-05-10 22:01:39,1,-74.0072021484375,40.74261474609375,-73.99198913574219,40.7492790222168,N,584
605802,id1823142,1,2016-03-25 16:20:24,2016-03-25 16:27:32,2,-74.00507354736328,40.73729705810547,-73.99236297607422,40.73955535888672,N,428
374521,id0438062,2,2016-05-08 08:51:44,2016-05-08 08:57:19,1,-74.00978088378906,40.704978942871094,-74.01744842529298,40.707069396972656,N,335
707847,id0871312,1,2016-05-14 22:23:42,2016-05-14 22:27:12,1,-73.98397064208984,40.746360778808594,-73.97879791259766,40.75247573852539,N,210
1086273,id0012029,1,2016-01-06 14:16:15,2016-01-06 14:21:38,1,-73.97715759277344,40.787784576416016,-73.9773178100586,40.77962493896485,N,323
608413,id0090514,2,2016-05-02 05:29:11,2016-05-02 05:56:44,3,-73.96060943603516,40.77312850952149,-73.77631378173827,40.6458396911621,N,1653
1388809,id0911189,2,2016-02-20 00:45:50,2016-02-20 00:53:45,5,-73.98508453369139,40.71895217895508,-73.96878051757811,40.75092315673828,N,475
452130,id0943489,1,2016-04-06 11:35:43,2016-04-06 12:05:08,1,-73.79058074951173,40.64401245117188,-73.90090179443358,40.73863983154297,N,1765
828095,id0645884,2,2016-04-13 16:45:50,2016-04-13 16:49:33,2,-73.97429656982422,40.75939178466797,-73.97629547119139,40.76058197021485,N,223
625671,id0958419,2,2016-02-12 18:04:52,2016-02-12 18:15:14,1,-73.97818756103516,40.75894165039063,-73.98098754882812,40.74465942382813,N,622
322455,id2817983,1,2016-06-01 17:16:17,2016-06-01 17:31:52,1,-73.97359466552734,40.7895393371582,-73.96073150634766,40.77390670776367,N,935
35437,id0775789,1,2016-02-10 17:53:43,2016-02-10 17:55:38,1,-73.97252655029298,40.7544059753418,-73.97012329101562,40.75440216064453,N,115
644965,id2370407,1,2016-06-09 20:18:14,2016-06-09 20:29:41,1,-73.97466278076173,40.790542602539055,-73.95830535888672,40.8205451965332,N,687
592678,id3674791,2,2016-04-16 10:49:07,2016-04-16 10:59:28,2,-73.95722198486328,40.77445983886719,-73.96737670898438,40.79322814941406,N,621
240791,id3707203,1,2016-04-03 18:44:35,2016-04-03 18:56:58,1,-73.99416351318358,40.75100326538085,-73.99553680419923,40.73337173461913,N,743
609332,id2125989,2,2016-05-01 14:42:57,2016-05-01 14:57:35,5,-73.99421691894531,40.75109100341797,-73.97550201416014,40.78681182861328,N,878
231542,id3269110,2,2016-05-30 14:52:24,2016-05-30 15:07:19,1,-74.01415252685547,40.71222305297852,-73.99642944335938,40.72193145751953,N,895
486838,id0360322,2,2016-06-05 16:17:08,2016-06-05 16:26:46,5,-73.97951507568358,40.767086029052734,-73.9817886352539,40.77611541748047,N,578
1082566,id2413602,2,2016-05-17 00:09:38,2016-05-17 00:31:35,1,-73.86373138427734,40.76959228515625,-73.99386596679686,40.695476531982415,N,1317
1333357,id0388870,1,2016-05-18 16:40:39,2016-05-18 16:49:48,2,-73.97391510009766,40.79196548461913,-73.96251678466798,40.77657699584961,N,549
524773,id2658874,2,2016-05-28 12:46:08,2016-05-28 12:50:38,1,-73.96672821044923,40.793960571289055,-73.95738220214845,40.785743713378906,N,270
1179364,id1848643,2,2016-02-12 20:17:31,2016-02-12 20:24:28,1,-73.9699935913086,40.797039031982415,-73.97817993164062,40.78326416015625,N,417
539755,id2823309,2,2016-03-12 14:48:36,2016-03-12 15:11:11,6,-73.99974822998048,40.717933654785156,-73.99752807617188,40.76548385620117,N,1355
1101240,id0449145,1,2016-01-17 10:48:25,2016-01-17 10:52:29,1,-73.97872924804686,40.7459716796875,-73.99085235595702,40.73361587524415,N,244
1363396,id2019953,2,2016-06-22 00:56:12,2016-06-22 00:58:49,1,-73.95419311523438,40.77724838256836,-73.94741821289062,40.77904891967773,N,157
223896,id1212176,2,2016-04-28 14:02:53,2016-04-28 14:31:23,1,-74.0069808959961,40.72909927368164,-73.97531127929686,40.74948120117188,N,1710
1238386,id3749509,1,2016-04-30 03:46:30,2016-04-30 04:10:39,1,-74.0098876953125,40.70515060424805,-73.97550964355469,40.79372024536133,N,1449
175346,id2577731,2,2016-06-26 07:19:04,2016-06-26 07:23:19,1,-73.98053741455078,40.78152847290039,-73.9849624633789,40.77159881591797,N,255
1238966,id2695783,2,2016-01-19 17:26:54,2016-01-19 17:58:50,3,-73.96457672119139,40.807559967041016,-73.98548889160156,40.72927856445313,N,1916
880308,id0467434,1,2016-02-26 20:06:44,2016-02-26 20:42:46,1,-73.98408508300781,40.76021194458008,-73.97167205810547,40.67916488647461,N,2162
678944,id1960149,2,2016-03-04 09:10:20,2016-03-04 09:18:29,1,-73.93947601318358,40.80474853515625,-73.95587921142578,40.803726196289055,N,489
88027,id1942856,2,2016-05-24 22:38:13,2016-05-24 22:41:20,1,-73.97087097167969,40.75534057617188,-73.97538757324219,40.75233840942383,N,187
1044978,id0491367,1,2016-06-17 14:35:33,2016-06-17 15:09:20,1,-73.87111663818358,40.77373123168945,-73.7900161743164,40.64325714111328,N,2027
950966,id0633410,1,2016-02-04 11:26:11,2016-02-04 11:27:59,1,-73.96814727783203,40.762367248535156,-73.9701919555664,40.75919723510742,N,108
886537,id0781875,1,2016-05-01 12:56:38,2016-05-01 12:59:26,1,-73.96310424804686,40.75824737548828,-73.95464324951173,40.76715850830078,N,168
480516,id0358180,2,2016-06-08 10:57:42,2016-06-08 11:11:19,1,-73.94523620605469,40.78683853149415,-73.95578765869139,40.77920150756836,N,817
1375117,id1336832,2,2016-01-08 19:29:58,2016-01-08 19:32:38,2,-73.9570770263672,40.77450180053711,-73.95487213134766,40.78015899658203,N,160
1156170,id1380122,2,2016-06-02 21:58:12,2016-06-02 22:05:20,1,-73.9821014404297,40.776309967041016,-73.97100067138672,40.79439163208008,N,428
821155,id0108675,2,2016-01-14 00:37:29,2016-01-14 00:52:58,6,-73.99147033691406,40.7269401550293,-73.98731994628906,40.770671844482415,N,929
470803,id0689829,2,2016-01-11 17:49:53,2016-01-11 17:56:03,2,-73.96773529052734,40.75198364257813,-73.97514343261719,40.75246810913085,N,370
1404164,id2983611,2,2016-02-12 10:25:36,2016-02-12 10:40:12,1,-73.97026062011719,40.79924011230469,-73.95372009277344,40.77933120727539,N,876
1000862,id2203506,2,2016-04-09 21:44:48,2016-04-09 22:00:50,1,-74.00546264648438,40.74067306518555,-73.9887466430664,40.73712158203125,N,962
594201,id0166337,1,2016-06-18 16:31:16,2016-06-18 16:41:07,1,-73.98870849609375,40.727012634277344,-73.98735809326173,40.744300842285156,N,591
76437,id3424374,1,2016-06-14 17:56:18,2016-06-14 18:20:31,1,-73.97377014160156,40.76457595825195,-73.9959259033203,40.726661682128906,N,1453
160193,id1935969,2,2016-03-20 11:15:35,2016-03-20 11:35:34,1,-73.97747039794923,40.74964904785156,-73.9574203491211,40.72832107543945,N,1199
71879,id3448914,2,2016-06-15 20:20:50,2016-06-15 20:39:00,6,-73.97572326660156,40.76068878173828,-74.0022964477539,40.73883056640625,N,1090
221190,id2090835,1,2016-05-27 10:34:56,2016-05-27 10:50:10,1,-73.99440002441406,40.747230529785156,-74.00513458251955,40.71561050415039,N,914
518650,id0739481,1,2016-03-17 08:23:03,2016-03-17 08:41:47,1,-73.95403289794923,40.78133773803711,-73.98351287841797,40.76128387451172,N,1124
559232,id3377870,2,2016-04-22 18:37:56,2016-04-22 18:42:37,1,-73.94776916503906,40.78353118896485,-73.95677947998048,40.77085876464844,N,281
262023,id2740411,2,2016-06-20 15:45:38,2016-06-20 15:48:58,1,-73.99519348144531,40.74473190307617,-74.00292205810547,40.74549102783203,N,200
449510,id3853184,2,2016-05-02 12:46:46,2016-05-02 12:58:34,2,-73.9832992553711,40.766849517822266,-73.96353912353516,40.77452850341797,N,708
1160436,id3914051,1,2016-01-16 04:08:38,2016-01-16 04:16:58,1,-73.98220825195312,40.76499938964844,-73.98123931884766,40.74424743652344,N,500
55490,id0178670,1,2016-05-12 09:44:38,2016-05-12 10:00:09,1,-73.96705627441406,40.76401138305664,-73.98160552978516,40.754898071289055,N,931
417047,id2247494,1,2016-01-17 15:02:11,2016-01-17 15:06:25,1,-73.98148345947266,40.77901458740234,-73.97097778320312,40.79325485229492,N,254
96956,id1686676,2,2016-01-26 20:05:41,2016-01-26 20:24:21,5,-73.99185180664062,40.74003219604492,-73.95867156982422,40.77071762084961,N,1120
410999,id0853530,1,2016-03-15 09:45:25,2016-03-15 10:04:04,2,-73.95579528808595,40.784832000732415,-73.8722915649414,40.77452087402344,N,1119
585629,id2850562,1,2016-04-30 00:08:59,2016-04-30 00:12:03,2,-73.98294067382812,40.73910903930664,-73.97840118408203,40.746726989746094,N,184
192983,id3707862,1,2016-02-28 17:36:14,2016-02-28 18:13:39,2,-74.00569915771484,40.72551727294922,-74.1773452758789,40.690860748291016,N,2245
310729,id3712256,1,2016-06-14 12:26:20,2016-06-14 12:36:02,1,-73.99409484863281,40.75115966796875,-73.9871368408203,40.759441375732415,N,582
598806,id3031527,2,2016-06-14 12:07:39,2016-06-14 12:13:10,1,-73.99476623535155,40.74028778076172,-73.99319458007811,40.74197387695313,N,331
993303,id0734446,2,2016-01-19 12:34:18,2016-01-19 12:59:51,1,-74.0060043334961,40.73514175415039,-73.98843383789062,40.7723388671875,N,1533
1377685,id3570932,1,2016-01-27 13:02:36,2016-01-27 13:15:09,1,-74.00642395019531,40.722747802734375,-74.00816345214845,40.703590393066406,N,753
1047880,id2114663,2,2016-03-04 19:21:26,2016-03-04 19:56:43,1,-73.86329650878906,40.769920349121094,-73.9927978515625,40.75674819946289,N,2117
463311,id1464204,2,2016-01-01 03:10:10,2016-01-01 03:13:48,1,-73.96630859375,40.804481506347656,-73.95732116699219,40.80910110473633,N,218
917554,id2022417,1,2016-06-09 19:19:05,2016-06-09 19:25:25,1,-74.00714874267578,40.72730255126953,-73.99781036376955,40.73581314086913,N,380
376054,id1391428,1,2016-03-01 14:39:35,2016-03-01 14:48:23,1,-73.96199035644531,40.7722053527832,-73.94754791259766,40.77099609375,N,528
235621,id0385038,1,2016-01-22 01:21:59,2016-01-22 01:29:13,1,-74.00169372558595,40.74127960205078,-73.99026489257811,40.76155853271485,N,434
17545,id1730495,2,2016-02-23 14:00:08,2016-02-23 14:08:13,5,-73.97821044921875,40.754150390625,-73.9728775024414,40.758636474609375,N,485
269519,id0897218,1,2016-01-23 00:01:41,2016-01-23 00:10:19,1,-73.9837417602539,40.7603874206543,-73.98614501953125,40.74015426635742,N,518
730498,id1481405,1,2016-01-25 06:13:52,2016-01-25 06:15:43,1,-73.99518585205078,40.76046752929688,-73.98880767822266,40.76907730102539,N,111
400409,id3492230,2,2016-06-03 17:15:43,2016-06-03 17:24:09,1,-73.97515869140625,40.756851196289055,-73.98143768310547,40.7464714050293,N,506
500494,id3427025,2,2016-06-21 00:06:53,2016-06-21 00:53:00,1,-73.98887634277344,40.73094940185547,-73.92698669433594,40.67309188842773,N,2767
674373,id1632130,1,2016-03-30 21:46:43,2016-03-30 22:02:24,3,-73.99983978271484,40.71823120117188,-73.94721984863281,40.71499252319336,N,941
494247,id1547507,1,2016-02-20 21:36:52,2016-02-20 21:57:37,1,-73.99340057373048,40.721656799316406,-73.99468231201173,40.75047302246094,N,1245
282745,id3111583,1,2016-05-02 18:30:12,2016-05-02 18:51:02,1,-73.97236633300781,40.7598876953125,-73.87103271484375,40.77417755126953,N,1250
780009,id1660561,1,2016-05-20 14:51:22,2016-05-20 15:08:12,1,-73.98290252685547,40.74798202514648,-73.98352813720702,40.75837326049805,N,1010
183642,id0445387,2,2016-01-26 10:29:06,2016-01-26 10:58:19,1,-73.99221038818358,40.75995635986328,-73.98271942138672,40.74807739257813,N,1753
1432329,id2221511,1,2016-01-13 22:35:52,2016-01-13 22:55:02,1,-73.98688507080078,40.72105407714844,-73.9549102783203,40.78574752807617,N,1150
209653,id0832364,1,2016-04-28 21:03:54,2016-04-28 21:15:19,1,-73.9947509765625,40.7185935974121,-73.98278045654298,40.724159240722656,N,685
411713,id1463496,1,2016-02-15 05:54:44,2016-02-15 06:11:13,1,-73.9517822265625,40.721046447753906,-73.9168930053711,40.70066833496094,Y,989
1076619,id1017175,2,2016-04-02 06:43:21,2016-04-02 06:46:16,1,-73.99324035644531,40.74230575561523,-73.99119567871094,40.74872970581055,N,175
1124719,id1307566,2,2016-06-01 03:24:04,2016-06-01 03:30:30,2,-73.96479034423827,40.76006317138672,-73.95702362060547,40.78047180175781,N,386
1374745,id3662520,2,2016-06-03 00:18:52,2016-06-03 00:41:09,1,-74.00872802734375,40.7192268371582,-73.95723724365234,40.768421173095696,N,1337
973974,id3947393,1,2016-04-14 20:26:27,2016-04-14 20:34:59,2,-73.99610137939453,40.74315643310547,-73.99236297607422,40.73040008544922,N,512
1320330,id2821371,2,2016-04-22 14:24:43,2016-04-22 14:28:17,1,-73.96808624267578,40.76784133911133,-73.96238708496094,40.77045822143555,N,214
839421,id2451769,2,2016-04-07 09:14:18,2016-04-07 09:26:40,2,-73.99678802490234,40.747718811035156,-73.98944854736328,40.7518310546875,N,742
1220192,id1750374,1,2016-06-30 20:51:20,2016-06-30 21:28:07,1,-73.95818328857422,40.778892517089844,-73.97449493408203,40.67247009277344,N,2207
688195,id3132379,1,2016-01-02 15:51:46,2016-01-02 16:01:40,1,-73.9930419921875,40.75293350219727,-73.99693298339844,40.76118469238281,N,594
869812,id1371349,2,2016-05-21 18:00:49,2016-05-21 18:07:50,1,-73.95691680908203,40.78312683105469,-73.955810546875,40.76914596557617,N,421
61336,id2603838,2,2016-02-12 18:11:37,2016-02-12 18:22:43,1,-73.95469665527342,40.78416442871094,-73.97310638427734,40.7977409362793,N,666
889271,id3837337,1,2016-03-28 20:01:29,2016-03-28 20:07:05,1,-73.98387145996094,40.769203186035156,-73.99314880371094,40.757606506347656,N,336
580765,id3418170,2,2016-01-27 11:16:18,2016-01-27 11:32:15,1,-73.96273803710938,40.77249145507813,-73.97286987304686,40.75828170776367,N,957
1073327,id3528501,2,2016-06-25 15:04:00,2016-06-25 15:10:36,1,-73.97482299804686,40.75534057617188,-73.98036193847656,40.74832153320313,N,396
399902,id0890481,1,2016-01-04 20:06:49,2016-01-04 20:10:07,1,-73.98211669921875,40.752098083496094,-73.97979736328125,40.74629592895508,N,198
66802,id2102397,1,2016-06-16 15:14:47,2016-06-16 15:18:41,1,-73.99699401855469,40.737464904785156,-74.0051498413086,40.736236572265625,N,234
413018,id0573128,1,2016-02-02 21:56:37,2016-02-02 22:11:28,1,-73.99195861816406,40.725563049316406,-74.00032806396483,40.76138305664063,N,891
406671,id1837534,1,2016-02-08 22:12:16,2016-02-08 22:21:21,2,-73.99411010742188,40.7515754699707,-73.96905517578125,40.76012420654297,N,545
1189798,id0328681,2,2016-05-14 23:29:22,2016-05-14 23:50:40,5,-73.95169830322266,40.80394744873047,-73.9187774658203,40.75932312011719,N,1278
1017604,id2376701,2,2016-04-19 01:40:19,2016-04-19 01:52:28,1,-73.9908905029297,40.75790786743164,-73.96907806396483,40.75593185424805,N,729
516471,id3839503,1,2016-05-21 23:01:57,2016-05-21 23:21:56,1,-73.98471069335938,40.74285125732422,-74.01666259765625,40.71160125732422,N,1199
1259957,id2465513,2,2016-02-26 15:38:38,2016-02-26 16:38:30,2,-73.9552993774414,40.76399993896485,-73.79473876953125,40.64459228515625,N,3592
429513,id2973533,1,2016-03-01 07:48:51,2016-03-01 07:52:56,1,-73.9514923095703,40.7861442565918,-73.95232391357422,40.79157257080078,N,245
1108424,id3324611,1,2016-04-29 22:23:47,2016-04-29 22:33:20,1,-73.9770278930664,40.754638671875,-73.98416137695312,40.74426651000977,N,573
433719,id0405778,2,2016-01-26 19:48:21,2016-01-26 19:53:40,1,-73.96697998046875,40.765052795410156,-73.95865631103516,40.76413345336913,N,319
632399,id0240795,1,2016-03-20 10:51:00,2016-03-20 10:57:03,1,-73.94568634033203,40.77537536621094,-73.95518493652342,40.7834587097168,N,363
748767,id1102903,2,2016-03-22 21:15:08,2016-03-22 21:22:00,1,-73.99365234375,40.721038818359375,-73.99889373779298,40.72932815551758,N,412
160115,id3098684,1,2016-01-11 17:54:11,2016-01-11 18:07:19,1,-73.96730804443358,40.763465881347656,-73.98286437988281,40.73535537719727,N,788
1383952,id1233779,2,2016-01-27 08:18:51,2016-01-27 08:44:44,5,-73.9677734375,40.80290985107422,-73.97628021240234,40.7763786315918,N,1553
1338451,id3358925,1,2016-03-11 23:14:45,2016-03-11 23:36:45,2,-73.99346160888672,40.75241088867188,-73.96704864501955,40.75700759887695,N,1320
225972,id3737084,2,2016-06-15 23:43:41,2016-06-15 23:51:19,1,-73.9871826171875,40.74190902709961,-73.99488830566406,40.75199890136719,N,458
1123042,id3709068,2,2016-05-19 06:03:15,2016-05-19 06:11:00,1,-73.9872817993164,40.73682022094727,-74.0106430053711,40.72917175292969,N,465
1167186,id3013933,2,2016-05-07 02:54:52,2016-05-07 03:05:14,1,-73.98883819580078,40.718788146972656,-74.0308609008789,40.737300872802734,N,622
217340,id2799585,1,2016-03-12 19:20:30,2016-03-12 19:27:54,1,-73.98695373535155,40.74502944946289,-74.00492095947266,40.74080276489258,N,444
544380,id1310447,2,2016-03-09 18:22:37,2016-03-09 18:28:43,1,-74.00247955322266,40.73500061035156,-73.9953842163086,40.74902725219727,N,366
684142,id1909145,1,2016-04-07 22:46:01,2016-04-07 22:56:50,1,-73.98123931884766,40.72500228881836,-73.99163055419923,40.74910354614258,N,649
629324,id1945663,2,2016-03-18 04:44:23,2016-03-18 04:44:56,1,-73.95699310302734,40.7624397277832,-73.9549331665039,40.765300750732415,N,33
1305947,id2179903,2,2016-05-01 17:57:53,2016-05-01 18:06:28,2,-73.99819946289062,40.745697021484375,-73.99510955810547,40.76042556762695,N,515
199990,id1015342,1,2016-04-10 02:39:15,2016-04-10 02:41:56,1,-73.97848510742188,40.684566497802734,-73.99247741699219,40.68987274169922,N,161
86995,id1418991,2,2016-06-02 09:42:42,2016-06-02 09:47:55,5,-73.96155548095702,40.7643928527832,-73.97077178955078,40.75508499145508,N,313
401242,id2092602,2,2016-01-01 17:15:53,2016-01-01 17:27:41,1,-73.99468231201173,40.74036026000977,-73.96318817138672,40.77219009399415,N,708
1311638,id2317393,1,2016-04-30 01:24:20,2016-04-30 01:28:49,1,-73.98345947265625,40.76673889160156,-73.98204040527344,40.77731704711913,N,269
554772,id3823306,1,2016-01-29 07:13:35,2016-01-29 07:30:44,1,-73.99171447753906,40.75026321411133,-73.96192932128906,40.773521423339844,N,1029
744856,id0005950,2,2016-06-13 08:25:33,2016-06-13 08:29:26,1,-73.96279907226562,40.76675033569336,-73.9532699584961,40.77983093261719,N,233
1238396,id0260091,2,2016-01-30 15:47:50,2016-01-30 16:05:37,1,-73.99247741699219,40.737709045410156,-74.00048828125,40.7209587097168,N,1067
1355348,id3753980,2,2016-06-13 20:31:59,2016-06-13 20:38:44,1,-73.98885345458984,40.7413215637207,-73.97736358642578,40.751731872558594,N,405
972872,id2199088,1,2016-02-21 10:38:55,2016-02-21 10:45:18,1,-73.9654541015625,40.77153015136719,-73.94371795654298,40.79611587524415,N,383
1091532,id1078217,2,2016-03-31 12:51:21,2016-03-31 13:03:01,1,-73.96842193603516,40.77069854736328,-73.97984313964845,40.77785873413085,N,700
624593,id1004480,2,2016-04-13 00:59:08,2016-04-13 01:05:11,1,-73.986572265625,40.74745178222656,-73.99913024902342,40.73072814941406,N,363
916545,id1908073,2,2016-04-23 02:17:02,2016-04-23 02:22:09,1,-73.98722839355469,40.75579071044922,-73.995849609375,40.73714065551758,N,307
1099973,id3299155,2,2016-04-20 19:28:39,2016-04-20 19:38:24,2,-73.99755859375,40.74156951904297,-74.00286102294923,40.7309684753418,N,585
974460,id3557450,2,2016-04-28 19:33:09,2016-04-28 19:44:52,1,-74.00784301757811,40.7240104675293,-73.9930419921875,40.71951293945313,N,703
181357,id1136676,1,2016-05-28 18:13:11,2016-05-28 18:27:15,1,-73.97870635986328,40.76337814331055,-73.9892578125,40.7485237121582,N,844
613838,id0736850,1,2016-02-24 21:13:54,2016-02-24 21:19:26,1,-73.98612976074219,40.76230239868164,-73.99165344238281,40.74978256225585,N,332
258119,id3779444,1,2016-04-21 12:23:24,2016-04-21 12:35:03,1,-73.97409057617188,40.75984191894531,-73.95752716064453,40.78232192993164,N,699
845843,id1099929,1,2016-01-01 16:43:41,2016-01-01 16:56:28,2,-73.98478698730467,40.747913360595696,-74.01332092285155,40.70936965942383,N,767
819445,id0203259,2,2016-02-14 18:37:48,2016-02-14 19:09:32,1,-73.87113189697266,40.77360916137695,-73.93885040283203,40.82498168945313,N,1904
293061,id0312685,1,2016-05-15 12:40:44,2016-05-15 12:40:47,1,-73.93901824951173,40.80479431152344,-73.93901824951173,40.80479431152344,N,3
1407187,id0995815,1,2016-01-11 23:48:16,2016-01-11 23:59:48,1,-73.98336791992188,40.760120391845696,-73.95754241943358,40.80035400390625,N,692
1005228,id2764731,2,2016-06-09 12:39:45,2016-06-09 13:06:54,6,-73.96945190429686,40.80025100708008,-73.95403289794923,40.76523971557617,N,1629
192497,id0410086,1,2016-05-06 18:27:23,2016-05-06 18:41:31,1,-73.9974594116211,40.72389602661133,-73.98113250732422,40.73890686035156,N,848
123196,id2442445,2,2016-02-26 12:19:33,2016-02-26 12:41:17,1,-73.98021697998048,40.78656768798828,-73.97209930419923,40.75968551635742,N,1304
31579,id1906274,1,2016-06-05 15:28:36,2016-06-05 16:17:53,1,-73.96427154541014,40.76234817504883,-73.96427154541014,40.76234817504883,N,2957
861373,id1850433,1,2016-04-17 03:02:10,2016-04-17 03:10:35,1,-73.99598693847656,40.72684860229492,-73.98255920410156,40.735599517822266,N,505
726423,id0850349,1,2016-04-20 14:42:26,2016-04-20 15:09:45,1,-73.97308349609375,40.75607299804688,-73.87262725830078,40.77450942993164,N,1639
1142518,id3734450,2,2016-05-05 21:22:26,2016-05-05 21:45:32,1,-73.97789764404298,40.74616622924805,-73.9484634399414,40.71913528442383,N,1386
5653,id3677673,2,2016-02-08 08:42:17,2016-02-08 08:47:23,1,-73.97049713134766,40.79661178588867,-73.98204803466798,40.77901840209961,N,306
881519,id3447935,1,2016-02-26 20:20:00,2016-02-26 20:53:52,1,-73.95691680908203,40.77975845336913,-73.99796295166014,40.725257873535156,N,2032
413184,id0783821,2,2016-01-03 16:20:37,2016-01-03 16:35:48,1,-73.98529815673827,40.735939025878906,-73.95037841796875,40.78379821777344,N,911
473618,id0180230,1,2016-06-01 18:48:26,2016-06-01 18:53:16,1,-73.95363616943358,40.78533554077149,-73.9632797241211,40.77698516845703,N,290
1071854,id3635323,2,2016-04-10 10:21:22,2016-04-10 10:29:40,5,-73.99720764160156,40.75680160522461,-73.9876480102539,40.741790771484375,N,498
1296946,id3823146,1,2016-01-11 10:19:39,2016-01-11 10:43:24,3,-74.0042266845703,40.72091674804688,-73.99065399169923,40.75010299682617,N,1425
649570,id2959231,1,2016-03-04 20:08:12,2016-03-04 20:14:34,1,-73.99464416503906,40.72597122192383,-74.00174713134766,40.72582626342773,N,382
294486,id2126992,1,2016-03-26 17:59:04,2016-03-26 18:52:26,2,-73.97618865966798,40.78814697265625,-73.97722625732422,40.78771591186523,N,3202
576188,id1295940,2,2016-05-01 18:08:39,2016-05-01 18:15:25,2,-74.01599884033203,40.71104049682617,-74.01158905029298,40.70278930664063,N,406
1370836,id3596925,1,2016-04-25 23:26:11,2016-04-25 23:37:33,1,-73.99369812011719,40.7497444152832,-73.96231079101562,40.75774765014648,N,682
1229650,id2044089,2,2016-03-04 12:17:21,2016-03-04 12:38:04,2,-73.97640991210938,40.751861572265625,-74.0056381225586,40.725730895996094,N,1243
865157,id3472311,2,2016-04-05 11:53:45,2016-04-05 11:57:19,1,-73.95948791503906,40.77105331420898,-73.95401000976562,40.778892517089844,N,214
48409,id3845420,2,2016-05-29 19:35:07,2016-05-29 19:41:00,1,-73.95027160644531,40.73273849487305,-73.95577239990234,40.71944046020508,N,353
710948,id1341816,2,2016-02-26 16:58:21,2016-02-26 17:34:02,5,-73.97439575195312,40.76266860961913,-73.98416900634766,40.77521133422852,N,2141
1113419,id3132224,2,2016-06-19 23:45:56,2016-06-19 23:48:10,5,-73.97647857666014,40.75041961669922,-73.98126220703125,40.74425888061523,N,134
902436,id2877294,2,2016-02-01 14:08:02,2016-02-01 14:18:27,1,-73.94570922851562,40.77532196044922,-73.95877838134766,40.77218246459961,N,625
1063785,id3889477,1,2016-01-14 17:00:09,2016-01-14 17:07:46,1,-74.00850677490234,40.746192932128906,-74.00015258789062,40.73772048950195,N,457
513555,id3497737,1,2016-02-24 15:16:48,2016-02-24 15:51:55,1,-73.86260986328125,40.76885223388672,-73.98544311523438,40.751548767089844,Y,2107
807419,id2763227,2,2016-06-10 19:54:09,2016-06-10 19:56:13,1,-73.97891235351562,40.744571685791016,-73.97576904296875,40.748931884765625,N,124
1434147,id0456345,2,2016-03-23 08:46:26,2016-03-23 09:14:55,2,-73.96034240722656,40.77876663208008,-73.99219512939453,40.74863052368164,N,1709
748483,id1075706,1,2016-02-02 08:11:24,2016-02-02 08:25:40,1,-73.95368194580078,40.76690673828125,-73.97496032714845,40.75561141967773,N,856
359710,id1955576,2,2016-04-21 21:03:10,2016-04-21 21:13:51,1,-73.98272705078125,40.756980895996094,-74.00309753417969,40.747291564941406,N,641
447356,id1672425,1,2016-04-17 22:21:37,2016-04-17 22:24:48,1,-74.00366973876955,40.747642517089844,-73.99372100830078,40.762184143066406,N,191
1333752,id1240438,2,2016-02-09 23:35:18,2016-02-09 23:51:17,5,-73.95854949951173,40.71295166015625,-73.9544677734375,40.77420043945313,N,959
